X,Y,fid,LAYER,NP,TIPO,CALLE,TIPO2,direccion,ID,icon_url
-58.3781742881001,-34.5831274415123,"1399",NP-CONSOLIDADAS,"629",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 629,GU-0011-033,./0.png
-58.3781615053487,-34.5831343770234,"1400",NP-CONSOLIDADAS,"627",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 627,GU-0011-033,./0.png
-58.3781268967511,-34.5831531545261,"1401",NP-CONSOLIDADAS,"625",O,3 DE DICIEMBRE DE 2009,"Organización social, religiosa o gubernamental",3 DE DICIEMBRE DE 2009 625,GU-0011-034,./0.png
-58.3781586290489,-34.5831967611802,"1402",NP-CONSOLIDADAS,"624",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 624,GU-0012-025,./0.png
-58.3781306465155,-34.5832134789529,"1403",NP-CONSOLIDADAS,"622",D,3 DE DICIEMBRE DE 2009,Pasillo interno,3 DE DICIEMBRE DE 2009 622,GU-0012-024,./0.png
-58.3780892894315,-34.5831735590171,"1404",NP-CONSOLIDADAS,"623",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 623,GU-0011-034,./0.png
-58.3780591962894,-34.5831898865473,"1405",NP-CONSOLIDADAS,621 B,B,3 DE DICIEMBRE DE 2009,Local comercial o Uso mixto con vivienda,3 DE DICIEMBRE DE 2009 621 B,GU-0011-034,./0.png
-58.3780278060691,-34.5832069178137,"1406",NP-CONSOLIDADAS,"619",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 619,GU-0011-034,./0.png
-58.3780574546945,-34.5832522288694,"1407",NP-CONSOLIDADAS,"620",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 620,GU-0012-024,./0.png
-58.3780011752848,-34.5832213667599,"1408",NP-CONSOLIDADAS,"617",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 617,GU-0011-036,./0.png
-58.3779707492372,-34.5832375254059,"1409",NP-CONSOLIDADAS,"615",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 615,GU-0011-037,./0.png
-58.3779253915295,-34.583256933311,"1410",NP-CONSOLIDADAS,"613",B,3 DE DICIEMBRE DE 2009,Local comercial o Uso mixto con vivienda,3 DE DICIEMBRE DE 2009 613,GU-0011-038,./0.png
-58.3780081755936,-34.5832795427893,"1411",NP-CONSOLIDADAS,"618",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 618,GU-0012-024,./0.png
-58.377967850424,-34.5832973843118,"1412",NP-CONSOLIDADAS,"616",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 616,GU-0012-023,./0.png
-58.3778896942576,-34.5832763029957,"1413",NP-CONSOLIDADAS,"611",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 611,GU-0011-039,./0.png
-58.3778523130959,-34.5832940854416,"1414",NP-CONSOLIDADAS,"609",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 609,GU-0011-040,./0.png
-58.3778203235521,-34.5833115906455,"1415",NP-CONSOLIDADAS,"607",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 607,GU-0011-041,./0.png
-58.3779218938022,-34.5833260265819,"1416",NP-CONSOLIDADAS,"614",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 614,GU-0012-036,./0.png
-58.3778816859971,-34.5833460058456,"1417",NP-CONSOLIDADAS,"612",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 612,GU-0012-035,./0.png
-58.3778505096062,-34.5833689912389,"1418",NP-CONSOLIDADAS,"610",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 610,GU-0012-022,./0.png
-58.3778342931901,-34.5833777896567,"1419",NP-CONSOLIDADAS,"608",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 608,GU-0012-022,./0.png
-58.3777277407282,-34.5833588135846,"1420",NP-CONSOLIDADAS,"605",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 605,GU-0011-042,./0.png
-58.3776967598386,-34.5833746738247,"1421",NP-CONSOLIDADAS,"603",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 603,GU-0011-004,./0.png
-58.3777762094565,-34.5834099802852,"1422",NP-CONSOLIDADAS,"606",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 606,GU-0012-021,./0.png
-58.3777049995327,-34.5834353054383,"1423",NP-CONSOLIDADAS,"604",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 604,GU-0012-019,./0.png
-58.3775718344633,-34.5834329585735,"1424",NP-CONSOLIDADAS,"601",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 601,GU-0011-043,./0.png
-58.3776519392313,-34.5834640938326,"1425",NP-CONSOLIDADAS,"602",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 602,GU-0012-018,./0.png
-58.3775505034718,-34.5836568720756,"1426",NP-CONSOLIDADAS,"595",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 595,GU-0006-024,./0.png
-58.3774679705129,-34.5837036374365,"1427",NP-CONSOLIDADAS,"587",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 587,GU-0006-023,./0.png
-58.3774061646963,-34.5837384889861,"1428",NP-CONSOLIDADAS,"579",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 579,GU-0006-022,./0.png
-58.3773581935924,-34.5837626579379,"1429",NP-CONSOLIDADAS,"575",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 575,GU-0006-020,./0.png
-58.3773252877306,-34.5837815583669,"1430",NP-CONSOLIDADAS,"571",D,3 DE DICIEMBRE DE 2009,Pasillo interno,3 DE DICIEMBRE DE 2009 571,GU-0006-019,./0.png
-58.3773025171642,-34.5837960758591,"1431",NP-CONSOLIDADAS,"569",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 569,GU-0006-019,./0.png
-58.3772826739237,-34.5838051640673,"1432",NP-CONSOLIDADAS,"567",D,3 DE DICIEMBRE DE 2009,Pasillo interno,3 DE DICIEMBRE DE 2009 567,GU-0006-018,./0.png
-58.3772245431529,-34.5838320310398,"1433",NP-CONSOLIDADAS,"561",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 561,GU-0006-017,./0.png
-58.3771451492327,-34.5838742943439,"1434",NP-CONSOLIDADAS,"553",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 553,GU-0006-016,./0.png
-58.3770715340412,-34.5839168168391,"1435",NP-CONSOLIDADAS,"547",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 547,GU-0006-012,./0.png
-58.3770059037938,-34.5839464039829,"1436",NP-CONSOLIDADAS,"539",B,3 DE DICIEMBRE DE 2009,Local comercial o Uso mixto con vivienda,3 DE DICIEMBRE DE 2009 539,GU-0006-011,./0.png
-58.3769803643479,-34.5839577124978,"1437",NP-CONSOLIDADAS,"537",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 537,GU-0006-010,./0.png
-58.3769440878705,-34.5839744035747,"1438",NP-CONSOLIDADAS,"533",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 533,GU-0006-009,./0.png
-58.3768818694938,-34.5840104970575,"1439",NP-CONSOLIDADAS,"527",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 527,GU-0006-008,./0.png
-58.3767442974727,-34.584067932732,"1440",NP-CONSOLIDADAS,"513",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 513,GU-0006-006,./0.png
-58.3775556174534,-34.583724482046,"1441",NP-CONSOLIDADAS,"592",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 592,GU-0007-078,./0.png
-58.3775093958289,-34.5837358396231,"1442",NP-CONSOLIDADAS,"588",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 588,GU-0007-079,./0.png
-58.3774862475205,-34.583747251462,"1443",NP-CONSOLIDADAS,"586",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 586,GU-0007-079,./0.png
-58.3774678729382,-34.5837577943962,"1444",NP-CONSOLIDADAS,"584",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 584,GU-0007-080,./0.png
-58.37742282067,-34.5837847106285,"1445",NP-CONSOLIDADAS,"578",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 578,GU-0007-081,./0.png
-58.3774048534583,-34.583794458819,"1446",NP-CONSOLIDADAS,"576",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 576,GU-0007-082,./0.png
-58.3773586728355,-34.5838198977445,"1447",NP-CONSOLIDADAS,"572",B,3 DE DICIEMBRE DE 2009,Local comercial o Uso mixto con vivienda,3 DE DICIEMBRE DE 2009 572,GU-0007-083,./0.png
-58.3773236941641,-34.5838411762173,"1448",NP-CONSOLIDADAS,"568",B,3 DE DICIEMBRE DE 2009,Local comercial o Uso mixto con vivienda,3 DE DICIEMBRE DE 2009 568,GU-0007-084,./0.png
-58.37723083386,-34.5838940501643,"1449",NP-CONSOLIDADAS,"558",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 558,GU-0007-085,./0.png
-58.3771839663502,-34.5839194781877,"1450",NP-CONSOLIDADAS,"554",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 554,GU-0007-086,./0.png
-58.3771267342666,-34.5839505294765,"1451",NP-CONSOLIDADAS,"548",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 548,GU-0007-088,./0.png
-58.3770813378328,-34.5839703539717,"1452",NP-CONSOLIDADAS,"544",D,3 DE DICIEMBRE DE 2009,Pasillo interno,3 DE DICIEMBRE DE 2009 544,GU-0007-089,./0.png
-58.3770318441491,-34.5839970145195,"1453",NP-CONSOLIDADAS,"538",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 538,GU-0007-090,./0.png
-58.3769873339996,-34.5840217084511,"1454",NP-CONSOLIDADAS,"534",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 534,GU-0007-091,./0.png
-58.376957201929,-34.5840346870619,"1455",NP-CONSOLIDADAS,"530",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 530,GU-0007-092,./0.png
-58.376904549363,-34.5840599852468,"1456",NP-CONSOLIDADAS,"526",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 526,GU-0007-093,./0.png
-58.3767904304617,-34.5841277531515,"1457",NP-CONSOLIDADAS,"514",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 514,GU-0007-096,./0.png
-58.3767380514186,-34.584158327479,"1458",NP-CONSOLIDADAS,"508",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 508,GU-0007-097,./0.png
-58.3766864159264,-34.5841920687829,"1459",NP-CONSOLIDADAS,"502",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 502,GU-0007-098,./0.png
-58.3766112934188,-34.5842127703534,"1460",NP-CONSOLIDADAS,"498",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 498,GU-0002-022,./0.png
-58.3765645574341,-34.5842481526109,"1461",NP-CONSOLIDADAS,"494",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 494,GU-0002-023,./0.png
-58.376519040274,-34.584272470574,"1462",NP-CONSOLIDADAS,"490",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 490,GU-0002-023,./0.png
-58.3764768898778,-34.5842987316986,"1463",NP-CONSOLIDADAS,"488",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 488,GU-0002-024,./0.png
-58.3764570203367,-34.5843076268825,"1464",NP-CONSOLIDADAS,"486",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 486,GU-0002-025,./0.png
-58.3763692497263,-34.5843422191448,"1465",NP-CONSOLIDADAS,"478",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 478,GU-0002-026,./0.png
-58.3763040601044,-34.5843751266211,"1466",NP-CONSOLIDADAS,"472",B,3 DE DICIEMBRE DE 2009,Local comercial o Uso mixto con vivienda,3 DE DICIEMBRE DE 2009 472,GU-0002-027,./0.png
-58.3762836163956,-34.5843879052159,"1467",NP-CONSOLIDADAS,"470",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 470,GU-0002-028,./0.png
-58.3762592896004,-34.5843982255587,"1468",NP-CONSOLIDADAS,"468",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 468,GU-0002-029,./0.png
-58.376229006836,-34.5844139325899,"1469",NP-CONSOLIDADAS,"466",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 466,GU-0002-029,./0.png
-58.3762038013426,-34.5844283548813,"1470",NP-CONSOLIDADAS,"464",B,3 DE DICIEMBRE DE 2009,Local comercial o Uso mixto con vivienda,3 DE DICIEMBRE DE 2009 464,GU-0002-029,./0.png
-58.3764664343753,-34.5842320060233,"1471",NP-CONSOLIDADAS,"489",B,3 DE DICIEMBRE DE 2009,Local comercial o Uso mixto con vivienda,3 DE DICIEMBRE DE 2009 489,GU-0001-011,./0.png
-58.3764134246656,-34.5842587917668,"1472",NP-CONSOLIDADAS,"485",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 485,GU-0001-011,./0.png
-58.3763990868836,-34.584266014448,"1473",NP-CONSOLIDADAS,"483",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 483,GU-0001-010,./0.png
-58.3763399679608,-34.5842925326449,"1474",NP-CONSOLIDADAS,"479",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 479,GU-0001-010,./0.png
-58.3763015650538,-34.584311341997,"1475",NP-CONSOLIDADAS,"475",B,3 DE DICIEMBRE DE 2009,Local comercial o Uso mixto con vivienda,3 DE DICIEMBRE DE 2009 475,GU-0001-009,./0.png
-58.3762764146189,-34.5843230101475,"1476",NP-CONSOLIDADAS,"473",O,3 DE DICIEMBRE DE 2009,"Organización social, religiosa o gubernamental",3 DE DICIEMBRE DE 2009 473,GU-0001-009,./0.png
-58.3762482335507,-34.5843384781151,"1477",NP-CONSOLIDADAS,"471",B,3 DE DICIEMBRE DE 2009,Local comercial o Uso mixto con vivienda,3 DE DICIEMBRE DE 2009 471,GU-0001-009,./0.png
-58.3762243117864,-34.5843525025657,"1478",NP-CONSOLIDADAS,"469",B,3 DE DICIEMBRE DE 2009,Local comercial o Uso mixto con vivienda,3 DE DICIEMBRE DE 2009 469,GU-0001-008,./0.png
-58.3761571011597,-34.5843879808513,"1479",NP-CONSOLIDADAS,"463",B,3 DE DICIEMBRE DE 2009,Local comercial o Uso mixto con vivienda,3 DE DICIEMBRE DE 2009 463,GU-0001-006,./0.png
-58.3761086380605,-34.5844137977201,"1480",NP-CONSOLIDADAS,"459",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 459,GU-0001-005,./0.png
-58.3760696977643,-34.5845021924976,"1481",NP-CONSOLIDADAS,"452",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 452,GU-0002-001,./0.png
-58.3761584810788,-34.5844530891208,"1482",NP-CONSOLIDADAS,"460",A,3 DE DICIEMBRE DE 2009,Vivienda,3 DE DICIEMBRE DE 2009 460,GU-0002-001,./0.png
